,year,title,genre,avg_vote,movie_rating,duration
8291,2009,Dil Bole Hadippa!,"Comedy, Drama, Sport",4.5,okay,148
8292,2008,L'uomo che ama,Drama,5.7,okay,103
8293,2009,The Graves,"Adventure, Horror, Thrille",3.7,okay,88
8294,2009,Subdivision,"Comedy, Drama",5.5,okay,100
8295,2008,Desierto adentro,Drama,6.6,good,110
8296,2009,Alle Anderen,"Drama, Romance",6.7,good,119
8297,2008,Karma: Crime. Passion. Reincarnation,"Crime, Drama, Mystery",5.5,okay,97
8298,2008,"Nie klam, kochanie","Comedy, Romance",4.6,okay,100
8299,2009,Sensored,"Drama, Horror, Thriller",4.7,okay,91
8300,2008,Vacancy 2: The First Cut,"Horror, Thriller",5.0,okay,86
8301,2009,Quanto Dura o Amor?,"Drama, Romance",6.3,good,83
8302,2008,Ngor dik zeoi oi,Romance,6.1,good,101
8303,2009,Paintball,"Action, Thriller",3.9,okay,86
8304,2008,Gran Torino,Drama,8.1,good,116
8305,2009,Len Bias,Biography,7.2,good,96
8306,2009,The Rebound,"Comedy, Romance",6.3,good,95
8307,2008,Seoyang-goldong-yanggwajajeom Aentikeu,"Comedy, Drama, Romance",7.0,good,107
8308,2008,Gogo chilship,"Comedy, Music",6.7,good,118
8309,2008,Questa notte è ancora nostra,Comedy,5.0,okay,98
