,date,city,price
6651,2011-02-01,CO-Denver,121.26
6652,2011-02-01,DC-Washington,179.96
6653,2011-02-01,FL-Miami,138.44
6654,2011-02-01,FL-Tampa,127.62
6655,2011-02-01,GA-Atlanta,100.6
6656,2011-02-01,IL-Chicago,113.26
6657,2011-02-01,MA-Boston,149.83
6658,2011-02-01,MI-Detroit,67.58
6659,2011-02-01,MN-Minneapolis,109.7
6660,2011-02-01,NC-Charlotte,110.11
6661,2011-02-01,NV-Las Vegas,98.28
6662,2011-02-01,NY-New York,164.45
6663,2011-02-01,OH-Cleveland,98.52
6664,2011-02-01,OR-Portland,133.66
6665,2011-02-01,TX-Dallas,113.7
6666,2011-02-01,WA-Seattle,132.8
6667,2011-02-01,Composite-10,152.38
6668,2011-02-01,Composite-20,139.0
6669,2011-02-01,National-US,137.74
6670,2011-03-01,AZ-Phoenix,100.2
6671,2011-03-01,CA-Los Angeles,167.75
6672,2011-03-01,CA-San Diego,153.88
6673,2011-03-01,CA-San Francisco,129.83
6674,2011-03-01,CO-Denver,120.56
6675,2011-03-01,DC-Washington,177.52
6676,2011-03-01,FL-Miami,137.28
6677,2011-03-01,FL-Tampa,126.7
6678,2011-03-01,GA-Atlanta,100.3
6679,2011-03-01,IL-Chicago,110.57
6680,2011-03-01,MA-Boston,147.33
6681,2011-03-01,MI-Detroit,65.18
6682,2011-03-01,MN-Minneapolis,105.7
6683,2011-03-01,NC-Charlotte,108.92
6684,2011-03-01,NV-Las Vegas,97.18
6685,2011-03-01,NY-New York,162.34
6686,2011-03-01,OH-Cleveland,97.02
6687,2011-03-01,OR-Portland,132.67
6688,2011-03-01,TX-Dallas,112.7
6689,2011-03-01,WA-Seattle,132.9
6690,2011-03-01,Composite-10,150.91
6691,2011-03-01,Composite-20,137.6
6692,2011-03-01,National-US,137.79
6693,2011-04-01,AZ-Phoenix,100.3
6694,2011-04-01,CA-Los Angeles,168.18
6695,2011-04-01,CA-San Diego,154.5
6696,2011-04-01,CA-San Francisco,132.02
6697,2011-04-01,CO-Denver,122.32
6698,2011-04-01,DC-Washington,178.48
6699,2011-04-01,FL-Miami,136.99
6700,2011-04-01,FL-Tampa,126.43
6701,2011-04-01,GA-Atlanta,101.8
6702,2011-04-01,IL-Chicago,110.12
6703,2011-04-01,MA-Boston,147.06
6704,2011-04-01,MI-Detroit,64.47
6705,2011-04-01,MN-Minneapolis,105.9
6706,2011-04-01,NC-Charlotte,110.35
6707,2011-04-01,NV-Las Vegas,96.47
6708,2011-04-01,NY-New York,163.92
6709,2011-04-01,OH-Cleveland,98.1
6710,2011-04-01,OR-Portland,132.84
6711,2011-04-01,TX-Dallas,113.2
6712,2011-04-01,WA-Seattle,135.1
6713,2011-04-01,Composite-10,151.78
6714,2011-04-01,Composite-20,138.4
6715,2011-04-01,National-US,139.16
6716,2011-05-01,AZ-Phoenix,100.4
6717,2011-05-01,CA-Los Angeles,169.07
6718,2011-05-01,CA-San Diego,154.78
6719,2011-05-01,CA-San Francisco,134.42
6720,2011-05-01,CO-Denver,123.94
6721,2011-05-01,DC-Washington,180.57
6722,2011-05-01,FL-Miami,138.6
6723,2011-05-01,FL-Tampa,127.06
6724,2011-05-01,GA-Atlanta,102.8
6725,2011-05-01,IL-Chicago,112.01
6726,2011-05-01,MA-Boston,150.89
6727,2011-05-01,MI-Detroit,65.7
6728,2011-05-01,MN-Minneapolis,108.5
6729,2011-05-01,NC-Charlotte,111.85
6730,2011-05-01,NV-Las Vegas,95.6
6731,2011-05-01,NY-New York,165.09
6732,2011-05-01,OH-Cleveland,99.1
6733,2011-05-01,OR-Portland,134.5
6734,2011-05-01,TX-Dallas,114.2
6735,2011-05-01,WA-Seattle,136.5
6736,2011-05-01,Composite-10,153.33
6737,2011-05-01,Composite-20,139.8
6738,2011-05-01,National-US,140.68
6739,2011-06-01,AZ-Phoenix,100.6
6740,2011-06-01,CA-Los Angeles,169.66
6741,2011-06-01,CA-San Diego,155.06
6742,2011-06-01,CA-San Francisco,134.9
6743,2011-06-01,CO-Denver,125.97
6744,2011-06-01,DC-Washington,182.67
6745,2011-06-01,FL-Miami,139.46
6746,2011-06-01,FL-Tampa,128.52
6747,2011-06-01,GA-Atlanta,104.3
6748,2011-06-01,IL-Chicago,115.61
6749,2011-06-01,MA-Boston,154.46
6750,2011-06-01,MI-Detroit,69.47
6751,2011-06-01,MN-Minneapolis,112.4
6752,2011-06-01,NC-Charlotte,113.56
6753,2011-06-01,NV-Las Vegas,95.67
6754,2011-06-01,NY-New York,166.82
6755,2011-06-01,OH-Cleveland,100.65
6756,2011-06-01,OR-Portland,134.52
6757,2011-06-01,TX-Dallas,115.9
6758,2011-06-01,WA-Seattle,137.4
6759,2011-06-01,Composite-10,154.87
6760,2011-06-01,Composite-20,141.5
6761,2011-06-01,National-US,141.94
6762,2011-07-01,AZ-Phoenix,100.5
6763,2011-07-01,CA-Los Angeles,170.05
6764,2011-07-01,CA-San Diego,155.22
6765,2011-07-01,CA-San Francisco,135.28
6766,2011-07-01,CO-Denver,125.98
6767,2011-07-01,DC-Washington,185.29
6768,2011-07-01,FL-Miami,141.15
6769,2011-07-01,FL-Tampa,129.48
6770,2011-07-01,GA-Atlanta,104.5
6771,2011-07-01,IL-Chicago,117.78
6772,2011-07-01,MA-Boston,155.75
6773,2011-07-01,MI-Detroit,72.63
6774,2011-07-01,MN-Minneapolis,115.7
6775,2011-07-01,NC-Charlotte,113.56
6776,2011-07-01,NV-Las Vegas,95.48
6777,2011-07-01,NY-New York,169.54
6778,2011-07-01,OH-Cleveland,101.64
6779,2011-07-01,OR-Portland,135.8
6780,2011-07-01,TX-Dallas,116.9
6781,2011-07-01,WA-Seattle,137.5
6782,2011-07-01,Composite-10,156.32
6783,2011-07-01,Composite-20,142.8
6784,2011-07-01,National-US,142.33
6785,2011-08-01,AZ-Phoenix,100.4
6786,2011-08-01,CA-Los Angeles,169.38
6787,2011-08-01,CA-San Diego,154.91
6788,2011-08-01,CA-San Francisco,135.2
6789,2011-08-01,CO-Denver,126.48
6790,2011-08-01,DC-Washington,185.97
6791,2011-08-01,FL-Miami,140.75
6792,2011-08-01,FL-Tampa,129.49
6793,2011-08-01,GA-Atlanta,102.0
6794,2011-08-01,IL-Chicago,119.4
6795,2011-08-01,MA-Boston,155.58
6796,2011-08-01,MI-Detroit,73.6
6797,2011-08-01,MN-Minneapolis,116.0
6798,2011-08-01,NC-Charlotte,113.41
6799,2011-08-01,NV-Las Vegas,95.18
6800,2011-08-01,NY-New York,170.2
6801,2011-08-01,OH-Cleveland,101.96
6802,2011-08-01,OR-Portland,135.91
6803,2011-08-01,TX-Dallas,117.1
6804,2011-08-01,WA-Seattle,137.0
6805,2011-08-01,Composite-10,156.51
6806,2011-08-01,Composite-20,142.9
6807,2011-08-01,National-US,141.77
6808,2011-09-01,AZ-Phoenix,100.2
6809,2011-09-01,CA-Los Angeles,168.0
6810,2011-09-01,CA-San Diego,153.72
6811,2011-09-01,CA-San Francisco,133.22
6812,2011-09-01,CO-Denver,125.57
6813,2011-09-01,DC-Washington,186.32
6814,2011-09-01,FL-Miami,139.83
6815,2011-09-01,FL-Tampa,127.35
6816,2011-09-01,GA-Atlanta,95.99
6817,2011-09-01,IL-Chicago,118.47
6818,2011-09-01,MA-Boston,154.39
6819,2011-09-01,MI-Detroit,74.16
6820,2011-09-01,MN-Minneapolis,115.8
6821,2011-09-01,NC-Charlotte,112.85
6822,2011-09-01,NV-Las Vegas,93.8
6823,2011-09-01,NY-New York,169.96
6824,2011-09-01,OH-Cleveland,100.67
6825,2011-09-01,OR-Portland,136.1
6826,2011-09-01,TX-Dallas,116.4
6827,2011-09-01,WA-Seattle,135.5
6828,2011-09-01,Composite-10,155.61
6829,2011-09-01,Composite-20,141.9
6830,2011-09-01,National-US,140.15
6831,2011-10-01,AZ-Phoenix,100.5
6832,2011-10-01,CA-Los Angeles,165.51
6833,2011-10-01,CA-San Diego,152.86
6834,2011-10-01,CA-San Francisco,132.34
6835,2011-10-01,CO-Denver,125.38
6836,2011-10-01,DC-Washington,182.9
6837,2011-10-01,FL-Miami,138.2
6838,2011-10-01,FL-Tampa,126.66
6839,2011-10-01,GA-Atlanta,91.21
6840,2011-10-01,IL-Chicago,116.39
6841,2011-10-01,MA-Boston,152.7
6842,2011-10-01,MI-Detroit,72.8
6843,2011-10-01,MN-Minneapolis,114.4
6844,2011-10-01,NC-Charlotte,111.68
6845,2011-10-01,NV-Las Vegas,92.36
6846,2011-10-01,NY-New York,167.33
6847,2011-10-01,OH-Cleveland,99.68
6848,2011-10-01,OR-Portland,135.44
6849,2011-10-01,TX-Dallas,115.4
6850,2011-10-01,WA-Seattle,134.2
6851,2011-10-01,Composite-10,153.53
6852,2011-10-01,Composite-20,140.0
6853,2011-10-01,National-US,138.4
6854,2011-11-01,AZ-Phoenix,101.1
6855,2011-11-01,CA-Los Angeles,163.93
6856,2011-11-01,CA-San Diego,151.45
6857,2011-11-01,CA-San Francisco,129.78
6858,2011-11-01,CO-Denver,124.79
6859,2011-11-01,DC-Washington,181.11
6860,2011-11-01,FL-Miami,137.47
6861,2011-11-01,FL-Tampa,125.28
6862,2011-11-01,GA-Atlanta,88.92
6863,2011-11-01,IL-Chicago,112.44
6864,2011-11-01,MA-Boston,150.33
6865,2011-11-01,MI-Detroit,71.8
6866,2011-11-01,MN-Minneapolis,113.7
6867,2011-11-01,NC-Charlotte,110.16
6868,2011-11-01,NV-Las Vegas,91.41
6869,2011-11-01,NY-New York,164.86
6870,2011-11-01,OH-Cleveland,98.93
6871,2011-11-01,OR-Portland,133.26
6872,2011-11-01,TX-Dallas,114.0
6873,2011-11-01,WA-Seattle,132.6
6874,2011-11-01,Composite-10,151.4
6875,2011-11-01,Composite-20,138.1
6876,2011-11-01,National-US,136.65
6877,2011-12-01,AZ-Phoenix,101.9
6878,2011-12-01,CA-Los Angeles,162.11
6879,2011-12-01,CA-San Diego,150.42
6880,2011-12-01,CA-San Francisco,128.72
6881,2011-12-01,CO-Denver,123.62
6882,2011-12-01,DC-Washington,178.38
6883,2011-12-01,FL-Miami,137.74
6884,2011-12-01,FL-Tampa,125.08
6885,2011-12-01,GA-Atlanta,87.3
6886,2011-12-01,IL-Chicago,110.16
6887,2011-12-01,MA-Boston,148.53
6888,2011-12-01,MI-Detroit,70.46
6889,2011-12-01,MN-Minneapolis,112.3
6890,2011-12-01,NC-Charlotte,109.06
6891,2011-12-01,NV-Las Vegas,90.7
6892,2011-12-01,NY-New York,162.41
6893,2011-12-01,OH-Cleveland,97.75
6894,2011-12-01,OR-Portland,132.76
6895,2011-12-01,TX-Dallas,113.1
6896,2011-12-01,WA-Seattle,130.9
6897,2011-12-01,Composite-10,149.58
6898,2011-12-01,Composite-20,136.6
6899,2011-12-01,National-US,135.16
6900,2012-01-01,AZ-Phoenix,102.8
6901,2012-01-01,CA-Los Angeles,160.76
6902,2012-01-01,CA-San Diego,148.74
6903,2012-01-01,CA-San Francisco,125.47
6904,2012-01-01,CO-Denver,122.92
6905,2012-01-01,DC-Washington,176.93
6906,2012-01-01,FL-Miami,138.64
6907,2012-01-01,FL-Tampa,124.14
6908,2012-01-01,GA-Atlanta,85.44
6909,2012-01-01,IL-Chicago,107.99
6910,2012-01-01,MA-Boston,147.87
6911,2012-01-01,MI-Detroit,70.28
6912,2012-01-01,MN-Minneapolis,111.4
6913,2012-01-01,NC-Charlotte,108.39
6914,2012-01-01,NV-Las Vegas,90.24
6915,2012-01-01,NY-New York,160.63
6916,2012-01-01,OH-Cleveland,95.52
6917,2012-01-01,OR-Portland,129.96
6918,2012-01-01,TX-Dallas,112.6
6919,2012-01-01,WA-Seattle,130.0
6920,2012-01-01,Composite-10,147.99
6921,2012-01-01,Composite-20,135.2
6922,2012-01-01,National-US,134.17
6923,2012-02-01,AZ-Phoenix,104.1
6924,2012-02-01,CA-Los Angeles,159.53
6925,2012-02-01,CA-San Diego,149.07
6926,2012-02-01,CA-San Francisco,124.64
6927,2012-02-01,CO-Denver,121.81
6928,2012-02-01,DC-Washington,174.56
6929,2012-02-01,FL-Miami,139.53
6930,2012-02-01,FL-Tampa,123.91
6931,2012-02-01,GA-Atlanta,83.27
6932,2012-02-01,IL-Chicago,105.26
6933,2012-02-01,MA-Boston,146.26
6934,2012-02-01,MI-Detroit,69.95
6935,2012-02-01,MN-Minneapolis,110.5
6936,2012-02-01,NC-Charlotte,108.55
6937,2012-02-01,NV-Las Vegas,89.88
6938,2012-02-01,NY-New York,158.87
6939,2012-02-01,OH-Cleveland,94.22
6940,2012-02-01,OR-Portland,129.6
6941,2012-02-01,TX-Dallas,112.7
6942,2012-02-01,WA-Seattle,128.9
6943,2012-02-01,Composite-10,146.62
6944,2012-02-01,Composite-20,134.0
6945,2012-02-01,National-US,134.02
6946,2012-03-01,AZ-Phoenix,106.3
6947,2012-03-01,CA-Los Angeles,159.72
6948,2012-03-01,CA-San Diego,149.68
6949,2012-03-01,CA-San Francisco,125.94
6950,2012-03-01,CO-Denver,123.66
6951,2012-03-01,DC-Washington,176.13
6952,2012-03-01,FL-Miami,140.76
6953,2012-03-01,FL-Tampa,125.12
6954,2012-03-01,GA-Atlanta,82.54
6955,2012-03-01,IL-Chicago,102.75
6956,2012-03-01,MA-Boston,145.95
6957,2012-03-01,MI-Detroit,68.13
6958,2012-03-01,MN-Minneapolis,109.5
6959,2012-03-01,NC-Charlotte,110.09
6960,2012-03-01,NV-Las Vegas,89.87
6961,2012-03-01,NY-New York,157.4
6962,2012-03-01,OH-Cleveland,94.66
6963,2012-03-01,OR-Portland,129.01
6964,2012-03-01,TX-Dallas,114.4
6965,2012-03-01,WA-Seattle,131.2
6966,2012-03-01,Composite-10,146.45
6967,2012-03-01,Composite-20,134.0
6968,2012-03-01,National-US,135.9
6969,2012-04-01,AZ-Phoenix,109.0
6970,2012-04-01,CA-Los Angeles,162.16
6971,2012-04-01,CA-San Diego,151.75
6972,2012-04-01,CA-San Francisco,130.23
6973,2012-04-01,CO-Denver,125.81
6974,2012-04-01,DC-Washington,180.99
6975,2012-04-01,FL-Miami,141.33
6976,2012-04-01,FL-Tampa,127.65
6977,2012-04-01,GA-Atlanta,84.48
6978,2012-04-01,IL-Chicago,103.98
6979,2012-04-01,MA-Boston,147.16
6980,2012-04-01,MI-Detroit,67.87
6981,2012-04-01,MN-Minneapolis,110.4
6982,2012-04-01,NC-Charlotte,111.65
6983,2012-04-01,NV-Las Vegas,90.84
6984,2012-04-01,NY-New York,157.95
6985,2012-04-01,OH-Cleveland,97.04
6986,2012-04-01,OR-Portland,131.62
6987,2012-04-01,TX-Dallas,116.4
6988,2012-04-01,WA-Seattle,133.8
6989,2012-04-01,Composite-10,148.44
6990,2012-04-01,Composite-20,135.9
6991,2012-04-01,National-US,138.52
6992,2012-05-01,AZ-Phoenix,111.9
6993,2012-05-01,CA-Los Angeles,165.76
6994,2012-05-01,CA-San Diego,153.06
6995,2012-05-01,CA-San Francisco,135.28
6996,2012-05-01,CO-Denver,128.48
6997,2012-05-01,DC-Washington,185.9
6998,2012-05-01,FL-Miami,143.35
6999,2012-05-01,FL-Tampa,130.34
7000,2012-05-01,GA-Atlanta,87.87
7001,2012-05-01,IL-Chicago,108.62
7002,2012-05-01,MA-Boston,150.63
7003,2012-05-01,MI-Detroit,71.2
7004,2012-05-01,MN-Minneapolis,113.5
7005,2012-05-01,NC-Charlotte,112.9
7006,2012-05-01,NV-Las Vegas,92.55
7007,2012-05-01,NY-New York,160.18
7008,2012-05-01,OH-Cleveland,99.68
7009,2012-05-01,OR-Portland,135.09
7010,2012-05-01,TX-Dallas,118.6
7011,2012-05-01,WA-Seattle,137.3
7012,2012-05-01,Composite-10,151.75
7013,2012-05-01,Composite-20,139.2
7014,2012-05-01,National-US,141.09
7015,2012-06-01,AZ-Phoenix,114.6
7016,2012-06-01,CA-Los Angeles,168.57
7017,2012-06-01,CA-San Diego,154.76
7018,2012-06-01,CA-San Francisco,139.01
7019,2012-06-01,CO-Denver,131.06
7020,2012-06-01,DC-Washington,189.28
7021,2012-06-01,FL-Miami,145.62
7022,2012-06-01,FL-Tampa,132.95
7023,2012-06-01,GA-Atlanta,91.75
7024,2012-06-01,IL-Chicago,113.56
7025,2012-06-01,MA-Boston,154.4
7026,2012-06-01,MI-Detroit,75.08
7027,2012-06-01,MN-Minneapolis,118.8
7028,2012-06-01,NC-Charlotte,114.49
7029,2012-06-01,NV-Las Vegas,93.94
7030,2012-06-01,NY-New York,163.27
7031,2012-06-01,OH-Cleveland,101.9
7032,2012-06-01,OR-Portland,138.51
7033,2012-06-01,TX-Dallas,120.1
7034,2012-06-01,WA-Seattle,139.8
7035,2012-06-01,Composite-10,154.94
7036,2012-06-01,Composite-20,142.3
7037,2012-06-01,National-US,143.21
7038,2012-07-01,AZ-Phoenix,117.2
7039,2012-07-01,CA-Los Angeles,170.79
7040,2012-07-01,CA-San Diego,156.48
7041,2012-07-01,CA-San Francisco,141.71
7042,2012-07-01,CO-Denver,132.79
7043,2012-07-01,DC-Washington,191.46
7044,2012-07-01,FL-Miami,148.7
7045,2012-07-01,FL-Tampa,134.31
7046,2012-07-01,GA-Atlanta,94.15
7047,2012-07-01,IL-Chicago,116.61
7048,2012-07-01,MA-Boston,157.18
7049,2012-07-01,MI-Detroit,77.65
7050,2012-07-01,MN-Minneapolis,123.2
7051,2012-07-01,NC-Charlotte,115.49
7052,2012-07-01,NV-Las Vegas,94.57
7053,2012-07-01,NY-New York,165.17
7054,2012-07-01,OH-Cleveland,102.33
7055,2012-07-01,OR-Portland,140.12
7056,2012-07-01,TX-Dallas,121.2
7057,2012-07-01,WA-Seattle,141.7
7058,2012-07-01,Composite-10,157.21
7059,2012-07-01,Composite-20,144.5
7060,2012-07-01,National-US,144.31
7061,2012-08-01,AZ-Phoenix,119.2
7062,2012-08-01,CA-Los Angeles,173.01
7063,2012-08-01,CA-San Diego,157.84
7064,2012-08-01,CA-San Francisco,142.37
7065,2012-08-01,CO-Denver,133.48
7066,2012-08-01,DC-Washington,192.38
7067,2012-08-01,FL-Miami,150.12
7068,2012-08-01,FL-Tampa,134.9
7069,2012-08-01,GA-Atlanta,95.8
7070,2012-08-01,IL-Chicago,117.45
7071,2012-08-01,MA-Boston,158.26
7072,2012-08-01,MI-Detroit,79.48
7073,2012-08-01,MN-Minneapolis,124.6
7074,2012-08-01,NC-Charlotte,116.59
7075,2012-08-01,NV-Las Vegas,96.03
7076,2012-08-01,NY-New York,166.41
7077,2012-08-01,OH-Cleveland,103.13
7078,2012-08-01,OR-Portland,140.8
7079,2012-08-01,TX-Dallas,121.3
7080,2012-08-01,WA-Seattle,141.6
7081,2012-08-01,Composite-10,158.52
7082,2012-08-01,Composite-20,145.8
7083,2012-08-01,National-US,144.74
7084,2012-09-01,AZ-Phoenix,120.6
7085,2012-09-01,CA-Los Angeles,174.79
7086,2012-09-01,CA-San Diego,160.09
7087,2012-09-01,CA-San Francisco,143.15
7088,2012-09-01,CO-Denver,134.01
7089,2012-09-01,DC-Washington,191.84
7090,2012-09-01,FL-Miami,150.24
7091,2012-09-01,FL-Tampa,134.71
7092,2012-09-01,GA-Atlanta,96.06
7093,2012-09-01,IL-Chicago,116.69
7094,2012-09-01,MA-Boston,157.25
7095,2012-09-01,MI-Detroit,80.11
7096,2012-09-01,MN-Minneapolis,125.7
7097,2012-09-01,NC-Charlotte,115.87
7098,2012-09-01,NV-Las Vegas,97.38
7099,2012-09-01,NY-New York,166.3
7100,2012-09-01,OH-Cleveland,102.09
7101,2012-09-01,OR-Portland,141.1
7102,2012-09-01,TX-Dallas,121.5
7103,2012-09-01,WA-Seattle,142.0
7104,2012-09-01,Composite-10,158.94
7105,2012-09-01,Composite-20,146.2
7106,2012-09-01,National-US,144.39
7107,2012-10-01,AZ-Phoenix,122.3
7108,2012-10-01,CA-Los Angeles,175.85
7109,2012-10-01,CA-San Diego,162.1
7110,2012-10-01,CA-San Francisco,144.15
7111,2012-10-01,CO-Denver,134.03
7112,2012-10-01,DC-Washington,190.25
7113,2012-10-01,FL-Miami,149.97
7114,2012-10-01,FL-Tampa,134.05
7115,2012-10-01,GA-Atlanta,95.6
7116,2012-10-01,IL-Chicago,114.88
7117,2012-10-01,MA-Boston,155.11
7118,2012-10-01,MI-Detroit,80.82
7119,2012-10-01,MN-Minneapolis,124.9
7120,2012-10-01,NC-Charlotte,115.4
7121,2012-10-01,NV-Las Vegas,100.14
7122,2012-10-01,NY-New York,165.16
7123,2012-10-01,OH-Cleveland,101.61
7124,2012-10-01,OR-Portland,142.44
7125,2012-10-01,TX-Dallas,120.7
7126,2012-10-01,WA-Seattle,141.8
7127,2012-10-01,Composite-10,158.67
7128,2012-10-01,Composite-20,146.0
7129,2012-10-01,National-US,144.01
7130,2012-11-01,AZ-Phoenix,124.1
7131,2012-11-01,CA-Los Angeles,176.58
7132,2012-11-01,CA-San Diego,163.61
7133,2012-11-01,CA-San Francisco,146.23
7134,2012-11-01,CO-Denver,134.5
7135,2012-11-01,DC-Washington,188.93
7136,2012-11-01,FL-Miami,151.13
7137,2012-11-01,FL-Tampa,133.74
7138,2012-11-01,GA-Atlanta,95.68
7139,2012-11-01,IL-Chicago,113.36
7140,2012-11-01,MA-Boston,153.71
7141,2012-11-01,MI-Detroit,80.75
7142,2012-11-01,MN-Minneapolis,125.8
7143,2012-11-01,NC-Charlotte,114.85
7144,2012-11-01,NV-Las Vegas,100.56
7145,2012-11-01,NY-New York,162.88
7146,2012-11-01,OH-Cleveland,100.88
7147,2012-11-01,OR-Portland,142.13
7148,2012-11-01,TX-Dallas,120.6
7149,2012-11-01,WA-Seattle,142.5
7150,2012-11-01,Composite-10,158.27
7151,2012-11-01,Composite-20,145.8
7152,2012-11-01,National-US,144.01
7153,2012-12-01,AZ-Phoenix,125.3
7154,2012-12-01,CA-Los Angeles,178.59
7155,2012-12-01,CA-San Diego,164.31
7156,2012-12-01,CA-San Francisco,147.24
7157,2012-12-01,CO-Denver,134.14
7158,2012-12-01,DC-Washington,188.73
7159,2012-12-01,FL-Miami,152.37
7160,2012-12-01,FL-Tampa,134.02
7161,2012-12-01,GA-Atlanta,95.95
7162,2012-12-01,IL-Chicago,112.61
7163,2012-12-01,MA-Boston,153.81
7164,2012-12-01,MI-Detroit,81.14
7165,2012-12-01,MN-Minneapolis,125.9
7166,2012-12-01,NC-Charlotte,115.05
7167,2012-12-01,NV-Las Vegas,102.41
7168,2012-12-01,NY-New York,161.96
7169,2012-12-01,OH-Cleveland,100.71
7170,2012-12-01,OR-Portland,141.29
7171,2012-12-01,TX-Dallas,120.5
7172,2012-12-01,WA-Seattle,141.7
7173,2012-12-01,Composite-10,158.6
7174,2012-12-01,Composite-20,146.0
7175,2012-12-01,National-US,143.92
7176,2013-01-01,AZ-Phoenix,126.6
7177,2013-01-01,CA-Los Angeles,180.23
7178,2013-01-01,CA-San Diego,163.28
7179,2013-01-01,CA-San Francisco,147.45
7180,2013-01-01,CO-Denver,134.17
7181,2013-01-01,DC-Washington,187.44
7182,2013-01-01,FL-Miami,153.51
7183,2013-01-01,FL-Tampa,135.55
7184,2013-01-01,GA-Atlanta,96.98
7185,2013-01-01,IL-Chicago,111.65
7186,2013-01-01,MA-Boston,153.8
7187,2013-01-01,MI-Detroit,81.26
7188,2013-01-01,MN-Minneapolis,125.4
7189,2013-01-01,NC-Charlotte,115.53
7190,2013-01-01,NV-Las Vegas,104.04
7191,2013-01-01,NY-New York,161.23
7192,2013-01-01,OH-Cleveland,100.0
7193,2013-01-01,OR-Portland,140.74
7194,2013-01-01,TX-Dallas,120.5
7195,2013-01-01,WA-Seattle,141.3
7196,2013-01-01,Composite-10,158.61
7197,2013-01-01,Composite-20,146.1
7198,2013-01-01,National-US,144.36
7199,2013-02-01,AZ-Phoenix,128.1
7200,2013-02-01,CA-Los Angeles,182.04
7201,2013-02-01,CA-San Diego,164.25
7202,2013-02-01,CA-San Francisco,148.23
7203,2013-02-01,CO-Denver,133.9
7204,2013-02-01,DC-Washington,186.56
7205,2013-02-01,FL-Miami,153.97
7206,2013-02-01,FL-Tampa,136.33
7207,2013-02-01,GA-Atlanta,97.01
7208,2013-02-01,IL-Chicago,110.7
7209,2013-02-01,MA-Boston,153.9
7210,2013-02-01,MI-Detroit,80.89
7211,2013-02-01,MN-Minneapolis,124.5
7212,2013-02-01,NC-Charlotte,115.82
7213,2013-02-01,NV-Las Vegas,105.46
7214,2013-02-01,NY-New York,161.46
7215,2013-02-01,OH-Cleveland,99.44
7216,2013-02-01,OR-Portland,141.76
7217,2013-02-01,TX-Dallas,120.7
7218,2013-02-01,WA-Seattle,140.9
7219,2013-02-01,Composite-10,159.09
7220,2013-02-01,Composite-20,146.5
7221,2013-02-01,National-US,145.2
7222,2013-03-01,AZ-Phoenix,130.2
7223,2013-03-01,CA-Los Angeles,186.3
7224,2013-03-01,CA-San Diego,167.84
7225,2013-03-01,CA-San Francisco,153.96
7226,2013-03-01,CO-Denver,135.79
7227,2013-03-01,DC-Washington,189.67
7228,2013-03-01,FL-Miami,155.89
7229,2013-03-01,FL-Tampa,139.78
7230,2013-03-01,GA-Atlanta,98.25
7231,2013-03-01,IL-Chicago,110.73
7232,2013-03-01,MA-Boston,155.71
7233,2013-03-01,MI-Detroit,81.23
7234,2013-03-01,MN-Minneapolis,123.2
7235,2013-03-01,NC-Charlotte,118.34
7236,2013-03-01,NV-Las Vegas,108.36
7237,2013-03-01,NY-New York,160.25
7238,2013-03-01,OH-Cleveland,100.03
7239,2013-03-01,OR-Portland,145.52
7240,2013-03-01,TX-Dallas,122.3
7241,2013-03-01,WA-Seattle,145.2
7242,2013-03-01,Composite-10,161.13
7243,2013-03-01,Composite-20,148.4
7244,2013-03-01,National-US,148.01
7245,2013-04-01,AZ-Phoenix,132.4
7246,2013-04-01,CA-Los Angeles,192.56
7247,2013-04-01,CA-San Diego,174.08
7248,2013-04-01,CA-San Francisco,161.46
7249,2013-04-01,CO-Denver,138.28
7250,2013-04-01,DC-Washington,194.16
7251,2013-04-01,FL-Miami,159.65
7252,2013-04-01,FL-Tampa,142.1
7253,2013-04-01,GA-Atlanta,102.0
7254,2013-04-01,IL-Chicago,113.83
7255,2013-04-01,MA-Boston,159.13
7256,2013-04-01,MI-Detroit,82.66
7257,2013-04-01,MN-Minneapolis,126.8
7258,2013-04-01,NC-Charlotte,120.3
7259,2013-04-01,NV-Las Vegas,111.05
7260,2013-04-01,NY-New York,161.97
7261,2013-04-01,OH-Cleveland,102.11
7262,2013-04-01,OR-Portland,148.62
7263,2013-04-01,TX-Dallas,125.0
7264,2013-04-01,WA-Seattle,149.0
7265,2013-04-01,Composite-10,165.35
7266,2013-04-01,Composite-20,152.2
7267,2013-04-01,National-US,151.03
7268,2013-05-01,AZ-Phoenix,134.9
7269,2013-05-01,CA-Los Angeles,197.54
7270,2013-05-01,CA-San Diego,179.56
7271,2013-05-01,CA-San Francisco,168.41
7272,2013-05-01,CO-Denver,140.98
7273,2013-05-01,DC-Washington,198.04
7274,2013-05-01,FL-Miami,163.74
7275,2013-05-01,FL-Tampa,144.61
7276,2013-05-01,GA-Atlanta,105.5
7277,2013-05-01,IL-Chicago,117.92
7278,2013-05-01,MA-Boston,161.94
7279,2013-05-01,MI-Detroit,85.86
7280,2013-05-01,MN-Minneapolis,129.5
7281,2013-05-01,NC-Charlotte,121.79
7282,2013-05-01,NV-Las Vegas,114.09
7283,2013-05-01,NY-New York,164.64
7284,2013-05-01,OH-Cleveland,103.68
7285,2013-05-01,OR-Portland,151.91
7286,2013-05-01,TX-Dallas,127.6
7287,2013-05-01,WA-Seattle,153.7
7288,2013-05-01,Composite-10,169.47
7289,2013-05-01,Composite-20,156.0
7290,2013-05-01,National-US,153.93
